Currency,Buying,Selling,Mean,Transaction Date,source_url,scraped_at
BWP,204.4356,206.48,205.4578,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
CAD,1865.9697,1884.6294,1875.2996,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
CHF,3291.8273,3324.7456,3308.2865,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
CNY,369.8559,373.5545,371.7052,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
CUC,106.4769,107.5417,107.0093,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
DKK,402.9718,407.0015,404.9866,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
DZD,19.5557,19.7513,19.6535,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
EUR,3011.0815,3041.1923,3026.1369,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
GBP,3447.296,3481.769,3464.5325,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
HKD,326.8168,330.0849,328.4508,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
INR,28.1112,28.3923,28.2517,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
IQD,1.95,1.9695,1.9597,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
IRR,0.002,0.002,0.002,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
JPY,16.4985,16.6634,16.5809,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
KES,19.7943,19.9923,19.8933,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
KRW,1.7688,1.7865,1.7776,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
KWD,8368.9063,8452.5954,8410.7509,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
MWK,1.4594,1.474,1.4667,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
MYR,656.2521,662.8146,659.5333,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
MZM,39.607,40.0031,39.8051,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
NAD,159.5259,161.1212,160.3235,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
NGN,1.8956,1.9145,1.9051,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
NLG,1022.7919,1033.0198,1027.9059,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
NOK,267.4711,270.1458,268.8084,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
NZD,1524.5788,1539.8246,1532.2017,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
PKR,9.1315,9.2228,9.1771,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
QAR,698.2092,705.1913,701.7002,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
RWF,1.7477,1.7651,1.7564,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
SAR,681.1434,687.9548,684.5491,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
SDR,3508.3865,3543.4703,3525.9284,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
SEK,281.2849,284.0978,282.6914,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
SGD,2017.2447,2037.4171,2027.3309,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
TRY,58.2903,58.8732,58.5817,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
UGX,0.7104,0.7175,0.714,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
USD,2555.4455,2581.0,2568.2228,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
GOLD,13193100.93,13325031.94,13259066.44,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
ZAR,159.502,161.097,160.2995,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
ZMW,135.2088,136.5608,135.8848,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
ZWD,6.7072,6.7743,6.7407,2026-02-24,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-24 03:36:09.980347
AED,696.2985,703.2615,699.78,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
ATS,163.9389,165.5783,164.7586,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
AUD,1801.3484,1819.3618,1810.3551,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
BIF,0.8591,0.8677,0.8634,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
BWP,204.8672,206.9159,205.8916,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
CAD,1865.6675,1884.3242,1874.9958,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
CHF,3302.3158,3335.3389,3318.8273,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
CNY,371.5507,375.2662,373.4085,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
CUC,106.5685,107.6342,107.1013,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
DKK,403.1722,407.2039,405.188,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
DZD,19.6508,19.8473,19.7491,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
EUR,3012.3926,3042.5165,3027.4546,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
GBP,3450.5169,3485.0221,3467.7695,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
HKD,326.9431,330.2126,328.5779,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
INR,28.1186,28.3998,28.2592,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
IQD,1.9516,1.9711,1.9614,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
IRR,0.002,0.002,0.002,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
JPY,16.4004,16.5644,16.4824,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
KES,19.8113,20.0095,19.9104,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
KRW,1.7704,1.7881,1.7793,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
KWD,8370.622,8454.3283,8412.4752,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
MWK,1.4607,1.4753,1.468,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
MYR,656.1425,662.704,659.4232,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
MZM,39.6411,40.0375,39.8393,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
NAD,159.6831,161.2799,160.4815,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
NGN,1.883,1.9018,1.8924,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
NLG,1023.6716,1033.9083,1028.79,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
NOK,267.6115,270.2876,268.9496,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
NZD,1522.5652,1537.7909,1530.178,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
PKR,9.1393,9.2307,9.185,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
QAR,698.8097,705.7978,702.3038,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
RWF,1.7446,1.7621,1.7534,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
SAR,681.7656,688.5832,685.1744,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
SDR,3514.5888,3549.7347,3532.1617,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
SEK,281.7874,284.6053,283.1964,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
SGD,2017.2281,2037.4004,2027.3143,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
TRY,58.3231,58.9063,58.6147,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
UGX,0.7124,0.7196,0.716,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
USD,2557.6436,2583.22,2570.4318,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
GOLD,13191558.21,13323473.79,13257516.0,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
ZAR,159.6851,161.2819,160.4835,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
ZMW,135.684,137.0408,136.3624,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
ZWD,6.713,6.7801,6.7465,2026-02-25,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-25 03:36:34.489767
AED,692.8698,699.7985,696.3342,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
ATS,163.1361,164.7675,163.9518,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
AUD,1806.0163,1824.0765,1815.0464,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
BIF,0.8545,0.8631,0.8588,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
BWP,204.6276,206.6738,205.6507,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
CAD,1857.3442,1875.9177,1866.631,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
CHF,3291.2438,3324.1562,3307.7,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
CNY,370.4847,374.1896,372.3371,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
CUC,106.0466,107.1071,106.5769,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
DKK,401.5396,405.555,403.5473,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
DZD,19.5493,19.7448,19.647,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
EUR,3000.4406,3030.445,3015.4428,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
GBP,3441.2551,3475.6677,3458.4614,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
HKD,325.4711,328.7258,327.0984,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
INR,28.0,28.28,28.14,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
IQD,1.9421,1.9615,1.9518,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
IRR,0.0019,0.002,0.002,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
JPY,16.2659,16.4285,16.3472,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
KES,19.7143,19.9115,19.8129,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
KRW,1.783,1.8009,1.792,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
KWD,8329.6312,8412.9275,8371.2794,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
MWK,1.4541,1.4686,1.4614,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
MYR,653.4323,659.9666,656.6995,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
MZM,39.7986,40.1966,39.9976,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
NAD,160.2508,161.8533,161.052,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
NGN,1.8729,1.8916,1.8822,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
NLG,1018.6587,1028.8453,1023.752,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
NOK,265.111,267.7621,266.4366,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
NZD,1521.472,1536.6867,1529.0794,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
PKR,9.0946,9.1855,9.1401,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
QAR,698.2493,705.2318,701.7406,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
RWF,1.7402,1.7576,1.7489,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
SAR,678.4812,685.266,681.8736,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
SDR,3495.3845,3530.3384,3512.8615,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
SEK,280.8283,283.6366,282.2324,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
SGD,2011.7926,2031.9105,2021.8516,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
TRY,58.0052,58.5853,58.2953,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
UGX,0.7093,0.7164,0.7128,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
USD,2545.1188,2570.57,2557.8444,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
GOLD,13181933.86,13313753.2,13247843.53,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
ZAR,160.2528,161.8553,161.0541,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
ZMW,136.4675,137.8322,137.1498,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
ZWD,6.6801,6.7469,6.7135,2026-02-26,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-26 03:33:48.545976
AED,689.8806,696.7794,693.33,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
ATS,162.4278,164.0521,163.24,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
AUD,1801.2165,1819.2286,1810.2225,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
BIF,0.8507,0.8592,0.855,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
BWP,203.4858,205.5206,204.5032,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
CAD,1850.9015,1869.4106,1860.1561,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
CHF,3274.8376,3307.5859,3291.2118,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
CNY,370.3913,374.0952,372.2433,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
CUC,105.5862,106.6421,106.1142,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
DKK,400.4977,404.5027,402.5002,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
DZD,19.474,19.6688,19.5714,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
EUR,2992.9893,3022.9192,3007.9542,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
GBP,3433.6639,3468.0006,3450.8322,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
HKD,323.9007,327.1397,325.5202,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
INR,27.8595,28.1381,27.9988,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
IQD,1.9337,1.953,1.9433,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
IRR,0.0019,0.0019,0.0019,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
JPY,16.2357,16.3981,16.3169,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
KES,19.6287,19.825,19.7269,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
KRW,1.7731,1.7909,1.782,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
KWD,8293.4685,8376.4032,8334.9359,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
MWK,1.4478,1.4623,1.455,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
MYR,651.4317,657.946,654.6889,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
MZM,39.2757,39.6685,39.4721,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
NAD,159.3754,160.9692,160.1723,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
NGN,1.8643,1.883,1.8737,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
NLG,1014.2363,1024.3786,1019.3074,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
NOK,264.7294,267.3767,266.0531,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
NZD,1516.3871,1531.5509,1523.969,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
PKR,9.0551,9.1456,9.1004,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
QAR,695.2179,702.1701,698.694,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
RWF,1.7325,1.7499,1.7412,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
SAR,675.6617,682.4183,679.04,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
SDR,3485.9353,3520.7947,3503.365,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
SEK,280.2213,283.0235,281.6224,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
SGD,2005.2776,2025.3304,2015.304,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
TRY,57.7389,58.3163,58.0276,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
UGX,0.7039,0.7109,0.7074,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
USD,2534.0693,2559.41,2546.7397,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
GOLD,13105446.23,13236500.7,13170973.47,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
ZAR,159.3764,160.9702,160.1733,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
ZMW,134.4334,135.7777,135.1056,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
ZWD,6.6511,6.7176,6.6844,2026-02-27,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-27 03:30:14.060330
AED,688.6813,695.5681,692.1247,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
ATS,162.1543,163.7759,162.9651,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
AUD,1799.7011,1817.6981,1808.6996,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
BIF,0.85,0.8585,0.8542,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
BWP,203.1431,205.1745,204.1588,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
CAD,1850.7586,1869.2662,1860.0124,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
CHF,3277.3701,3310.1438,3293.757,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
CNY,368.8565,372.545,370.7007,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
CUC,105.4084,106.4625,105.9355,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
DKK,399.7538,403.7513,401.7526,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
DZD,19.3709,19.5646,19.4678,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
EUR,2987.4432,3017.3176,3002.3804,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
GBP,3410.1731,3444.2748,3427.2239,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
HKD,323.3304,326.5637,324.9471,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
INR,27.7823,28.0601,27.9212,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
IQD,1.9304,1.9497,1.9401,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
IRR,0.0019,0.0019,0.0019,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
JPY,16.225,16.3872,16.3061,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
KES,19.6033,19.7993,19.7013,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
KRW,1.7566,1.7741,1.7654,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
KWD,8279.5025,8362.2975,8320.9,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
MWK,1.4448,1.4592,1.452,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
MYR,649.6667,656.1633,652.915,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
MZM,39.2096,39.6017,39.4056,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
NAD,158.9271,160.5164,159.7218,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
NGN,1.8547,1.8732,1.8639,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
NLG,1012.5283,1022.6536,1017.591,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
NOK,266.1941,268.856,267.525,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
NZD,1514.3395,1529.4829,1521.9112,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
PKR,9.0415,9.1319,9.0867,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
QAR,694.0472,700.9877,697.5174,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
RWF,1.7262,1.7435,1.7349,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
SAR,674.434,681.1784,677.8062,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
SDR,3480.0651,3514.8657,3497.4654,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
SEK,280.146,282.9474,281.5467,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
SGD,1998.8954,2018.8843,2008.8898,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
TRY,57.5409,58.1163,57.8286,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
UGX,0.7012,0.7082,0.7047,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
USD,2529.802,2555.1,2542.451,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
GOLD,13121829.89,13253048.19,13187439.04,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
ZAR,158.8972,160.4862,159.6917,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
ZMW,133.7105,135.0476,134.379,2026-02-28,https://www.bot.go.tz/ExchangeRate/excRates,2026-02-28 03:10:33.640650
